Item name	Val	Category
Wicked Leather Bracers	2	Leatherworking
Wicked Leather Gauntlets	2	Leatherworking
Wild Leather Boots	2	Leatherworking
Wild Leather Cloak	2	Leatherworking
Turtle Scale Helm	1.9	Leatherworking
Dusky Leather Leggings	1.5	Leatherworking
Herbalist's Gloves	1.5	Leatherworking
Murloc Scale Bracers	1.5	Leatherworking
Rugged Armor Kit	1.5	Leatherworking
Runic Leather Bracers	1.5	Leatherworking
Tough Scorpid Bracers	1.5	Leatherworking
Turtle Scale Bracers	1.5	Leatherworking
Turtle Scale Breastplate	1.5	Leatherworking
Turtle Scale Gloves	1.5	Leatherworking
Dusky Bracers	1.2	Leatherworking
Runic Leather Gauntlets	1.2	Leatherworking
Big Voodoo Mask	1	Leatherworking
Comfortable Leather Hat	1	Leatherworking
Dark Leather Shoulders	1	Leatherworking
Dusky Belt	1	Leatherworking
Fletcher's Gloves	1	Leatherworking
Frost Leather Cloak	1	Leatherworking
Gloves of the Greatfather	1	Leatherworking
Green Leather Armor	1	Leatherworking
Guardian Armor	1	Leatherworking
Guardian Cloak	1	Leatherworking
Heavy Earthen Gloves	1	Leatherworking
Heavy Leather Ammo Pouch	1	Leatherworking
Heavy Quiver	1	Leatherworking
Heavy Scorpid Bracers	1	Leatherworking
Heavy Scorpid Leggings	1	Leatherworking
Nightscape Tunic	1	Leatherworking
Pilferer's Gloves	1	Leatherworking
Red Whelp Gloves	1	Leatherworking
Thick Murloc Armor	1	Leatherworking
Hillman's Cloak	0.9	Leatherworking
Barbaric Belt	0.8	Leatherworking
Barbaric Harness	0.8	Leatherworking
Green Leather Belt	0.8	Leatherworking
Hillman's Shoulders	0.8	Leatherworking
Barbaric Gloves	0.75	Leatherworking
Barbaric Shoulders	0.75	Leatherworking
Black Whelp Tunic	0.75	Leatherworking
Guardian Belt	0.7	Leatherworking
Guardian Leather Bracers	0.7	Leatherworking
Raptor Hide Harness	0.7	Leatherworking
Earthen Leather Shoulders	0.6	Leatherworking
Murloc Scale Belt	0.6	Leatherworking
Black Whelp Cloak	0.5	Leatherworking
Dark Leather Tunic	0.5	Leatherworking
Deviate Scale Gloves	0.5	Leatherworking
Green Whelp Bracers	0.5	Leatherworking
Guardian Pants	0.5	Leatherworking
Murloc Scale Breastplate	0.5	Leatherworking
Nimble Leather Gloves	0.5	Leatherworking
Raptor Hide Belt	0.5	Leatherworking
Green Leather Bracers	0.4	Leatherworking
Guardian Gloves	0.4	Leatherworking
Thick Armor Kit	0.4	Leatherworking
Heavy Armor Kit	0.35	Leatherworking
Deviate Scale Cloak	0.3	Leatherworking
Fine Leather Pants	0.3	Leatherworking
Heavy Leather Ball	0.3	Leatherworking
Hillman's Leather Gloves	0.3	Leatherworking
Dark Leather Pants	0.25	Leatherworking
Dark Leather Belt	0.2	Leatherworking
Fine Leather Gloves	0.2	Leatherworking
Fine Leather Tunic	0.2	Leatherworking
Hillman's Belt	0.2	Leatherworking
Moonglow Vest	0.2	Leatherworking
Toughened Leather Armor	0.2	Leatherworking
Dark Leather Cloak	0.15	Leatherworking
Light Leather Pants	0.15	Leatherworking
Medium Armor Kit	0.15	Leatherworking
Embossed Leather Boots	0.1	Leatherworking
Embossed Leather Pants	0.1	Leatherworking
Embossed Leather Vest	0.1	Leatherworking
Fine Leather Cloak	0.1	Leatherworking
Kodo Hide Bag	0.1	Leatherworking
Rough Leather Vest	0.1	Leatherworking
White Leather Jerkin	0.08	Leatherworking
Fine Leather Boots	0.07	Leatherworking
Cured Heavy Hide	0.06	Leatherworking
Handstitched Leather Belt	0.06	Leatherworking
Light Leather Bracers	0.06	Leatherworking
Light Leather Quiver	0.06	Leatherworking
Small Leather Ammo Pouch	0.06	Leatherworking
Dark Leather Boots	0.05	Leatherworking
Fine Leather Belt	0.05	Leatherworking
Rugged Leather Pants	0.05	Leatherworking
Handstitched Leather Pants	0.04	Leatherworking
Embossed Leather Gloves	0.03	Leatherworking
Handstitched Leather Cloak	0.03	Leatherworking
Handstitched Leather Vest	0.03	Leatherworking
Cured Medium Hide	0.02	Leatherworking
Embossed Leather Cloak	0.02	Leatherworking
Handstitched Leather Boots	0.02	Leatherworking
Handstitched Leather Bracers	0.02	Leatherworking
Cured Light Hide	0.01	Leatherworking
Light Armor Kit	0.01	Leatherworking
Tough Condor Meat	2	Meat
Giant Egg	0.4	Meat
Great Goretusk Snout	0.4	Meat
Tender Wolf Meat	0.4	Meat
White Spider Meat	0.4	Meat
Goretusk Liver	0.3	Meat
Buzzard Wing	0.2	Meat
Crawler Claw	0.15	Meat
Goretusk Snout	0.1	Meat
Stringy Vulture Meat	0.1	Meat
Tender Crab Meat	0.1	Meat
Turtle Meat	0.1	Meat
Crag Boar Rib	0.05	Meat
Gooey Spider Leg	0.1	Meat
Lion Meat	0.05	Meat
Tender Crocolisk Meat	0.05	Meat
Bear Meat	0.04	Meat
Raw Greater Sagefish	0.04	Meat
Lean Wolf Flank	0.03	Meat
Tiger Meat	0.03	Meat
Big Bear Meat	0.02	Meat
Murloc Fin	0.02	Meat
Mystery Meat	0.02	Meat
Raptor Egg	0.02	Meat
Raptor Flesh	0.02	Meat
Red Wolf Meat	0.02	Meat
Tangy Clam Meat	0.02	Meat
Boar Intestines	0.01	Meat
Boar Ribs	0.01	Meat
Chunk of Boar Meat	0.01	Meat
Clam Meat	0.01	Meat
Coyote Meat	0.01	Meat
Crawler Meat	0.01	Meat
Crisp Spider Meat	0.01	Meat
Crocolisk Meat	0.01	Meat
Small Egg	0.01	Meat
Small Spider Leg	0.01	Meat
Spider Ichor	0.01	Meat
Stag Meat	0.01	Meat
Strider Meat	0.01	Meat
Stringy Wolf Meat	0.01	Meat
Arcane Crystal	25	Mining
Dark Iron Bar	10	Mining
Azerothian Diamond	8	Mining
Blue Sapphire	8	Mining
Huge Emerald	1	Mining
Large Opal	1	Mining
Moss Agate	0.7	Mining
Dense Stone	0.5	Mining
Mithril Bar	0.5	Mining
Mithril Ore	0.45	Mining
Aquamarine	0.4	Mining
Citrine	0.4	Mining
Dark Iron Ore	0.4	Mining
Star Ruby	0.4	Mining
Jade	0.3	Mining
Lesser Moonstone	0.3	Mining
Thorium Bar	0.25	Mining
Thorium Ore	0.25	Mining
Rethban Ore	0.2	Mining
Coarse Stone	0.15	Mining
Heavy Stone	0.15	Mining
Black Vitriol	0.1	Mining
Truesilver Bar	0.1	Mining
Truesilver Ore	0.1	Mining
Gold Ore	0.07	Mining
Silver Ore	0.07	Mining
Steel Bar	0.07	Mining
Steel Ore	0.07	Mining
Gold Bar	0.05	Mining
Silver Bar	0.05	Mining
Iron Bar	0.04	Mining
Iron Ore	0.04	Mining
Solid Stone	0.04	Mining
Shadowgem	0.03	Mining
Bronze Bar	0.01	Mining
Copper Bar	0.01	Mining
Copper Ore	0.01	Mining
Indurium Ore	0.01	Mining
Malachite	0.01	Mining
Rough Stone	0.01	Mining
Tin Bar	0.01	Mining
Tin Ore	0.01	Mining
Formula: Enchant Weapon - Crusader	300	Misc.
Parrot Cage (Hyacinth Macaw)	200	Misc.
Schematic: Sniper Scope	200	Misc.
Plans: Steel Weapon Chain	180	Misc.
Formula: Enchant Bracer - Superior Strength	150	Misc.
Recipe: Elixir of Frost Power	150	Misc.
Recipe: Greater Nature Protection Potion	100	Misc.
Righteous Orb	80	Misc.
Pattern: Truefaith Vestments	75	Misc.
Nexus Crystal	70	Misc.
Schematic: Thorium Shells	30	Misc.
Plans: Hammer of the Titans	25	Misc.
Schematic: Snowmaster 9000	25	Misc.
Formula: Enchant Weapon - Winter's Might	20	Misc.
Pattern: Black Dragonscale Breastplate	20	Misc.
Codex: Prayer of Fortitude II	20	Misc.
Blood of the Mountain	15	Misc.
Fiery Core	15	Misc.
Pattern: Stormshroud Gloves	15	Misc.
Pattern: Mooncloth Robe	15	Misc.
Silver Hakkari Bijou	15	Misc.
Green Hakkari Bijou	15	Misc.
Bronze Hakkari Bijou	15	Misc.
Lava Core	12	Misc.
Recipe: Shadow Protection Potion	12	Misc.
Schematic: Spellpower Goggles Xtreme	12	Misc.
Formula: Enchant Boots - Greater Agility	12	Misc.
Codex: Prayer of Shadow Protection	10	Misc.
Essence of Air	10	Misc.
Essence of Earth	10	Misc.
Essence of Fire	10	Misc.
Formula: Enchant Bracer - Superior Spirit	10	Misc.
Formula: Enchant Gloves - Greater Agility	10	Misc.
Guardian Stone	10	Misc.
Pattern: Green Dragonscale Leggings	10	Misc.
Pattern: Stormshroud Armor	10	Misc.
Recipe: Elixir of Giants	10	Misc.
Recipe: Transmute Arcanite	10	Misc.
Souldarite	10	Misc.
Pattern: Dusky Boots	10	Misc.
Book: Gift of the Wild II	10	Misc.
Essence of Water	8	Misc.
Living Essence	8	Misc.
Pattern: Frostweave Robe	8	Misc.
Pattern: Runecloth Gloves	8	Misc.
Recipe: Limited Invulnerability Potion	8	Misc.
Recipe: Mighty Rage Potion	8	Misc.
Dark Rune	7	Misc.
Formula: Runed Arcanite Rod	6	Misc.
Formula: Enchant Cloak - Superior Defense	6	Misc.
Book: Gift of the Wild	5	Misc.
Formula: Enchant Bracer - Greater Stamina	5	Misc.
Formula: Enchant Chest - Major Health	5	Misc.
Golden Pearl	5	Misc.
Greater Eternal Essence	5	Misc.
Larval Acid	5	Misc.
Mithril Lockbox	5	Misc.
Pattern: Comfortable Leather Hat	5	Misc.
Pattern: Devilsaur Gauntlets	5	Misc.
Pattern: Frostweave Gloves	5	Misc.
Pattern: Hands of Darkness	5	Misc.
Pattern: Robes of Arcana	5	Misc.
Pattern: Runecloth Bag	5	Misc.
Pattern: Runecloth Headband	5	Misc.
Pattern: Runecloth Pants	5	Misc.
Plans: Inlaid Mithril Cylinder	5	Misc.
Plans: Moonsteel Broadsword	5	Misc.
Recipe: Elixir of Lesser Agility	5	Misc.
Recipe: Mighty Troll's Blood Potion	5	Misc.
Recipe: Superior Mana Potion	5	Misc.
Schematic: Deadly Scope	5	Misc.
Schematic: Spellpower Goggles Xtreme Plus	5	Misc.
Schematic: Thorium Tube	5	Misc.
Thorium Lockbox	5	Misc.
Pattern: Felcloth Hood	5	Misc.
Formula: Enchant Cloak - Lesser Agility	5	Misc.
Formula: Enchant Shield - Stamina	5	Misc.
Recipe: Elixir of Poison Resistance	5	Misc.
Pattern: Felcloth Boots	5	Misc.
Pattern: Wicked Leather Pants	5	Misc.
Schematic: World Enlarger	5	Misc.
Pattern: Soul Pouch	5	Misc.
Pattern: Felcloth Pants	5	Misc.
Tome of Frost Ward V	5	Misc.
Journeyman's Backpack	4.5	Misc.
Formula: Enchant Boots - Greater Stamina	4	Misc.
Pattern: Mooncloth	4	Misc.
Plans: Annihilator	4	Misc.
Plans: Golden Iron Destroyer	4	Misc.
Recipe: Major Healing Potion	4	Misc.
Reinforced Steel Lockbox	4	Misc.
Schematic: Deepdive Helmet	4	Misc.
Troll-hide Bag	4	Misc.
Jingling Bell	4	Misc.
Schematic: Large Seaforium Charge	4	Misc.
Formula: Enchant Cloak - Lesser Shadow Resistance	4	Misc.
Manual: Strong Anti-Venom	4	Misc.
Pattern: Ironfeather Breastplate	4	Misc.
Cat Carrier (White Kitten)	3	Misc.
Pattern: Black Dragonscale Leggings	3	Misc.
Pattern: Frostweave Tunic	3	Misc.
Pattern: Runecloth Tunic	3	Misc.
Pattern: Stormshroud Pants	3	Misc.
Plans: Iron Counterweight	3	Misc.
Plans: Mithril Spurs	3	Misc.
Schematic: Delicate Arcanite Converter	3	Misc.
Schematic: Goblin Land Mine	3	Misc.
Schematic: Parachute Cloak	3	Misc.
Winterfall Firewater	3	Misc.
Pattern: Frostsaber Tunic	3	Misc.
Recipe: Spiced Chili Crab	3	Misc.
Schematic: Gnomish Alarm-O-Bot	3	Misc.
Pattern: Spider Belt	3	Misc.
Plans: Radiant Gloves	3	Misc.
Pattern: Heavy Scorpid Belt	3	Misc.
Pattern: Brightcloth Pants	3	Misc.
Recipe: Ghost Dye	3	Misc.
Pattern: Wicked Leather Gauntlets	3	Misc.
Pattern: Runic Leather Belt	3	Misc.
Recipe: Philosopher's Stone	3	Misc.
Craftsman's Writ - Runic Leather Pants	3	Misc.
Pattern: Green Whelp Armor	2.5	Misc.
Plans: Iron Shield Spike	2.5	Misc.
Pattern: Living Shoulders	2.5	Misc.
Dreamscale	2	Misc.
Essence of Undeath	2	Misc.
Formula: Enchant Boots - Spirit	2	Misc.
Formula: Enchant Bracer - Greater Spirit	2	Misc.
Formula: Enchant Weapon - Lesser Beastslayer	2	Misc.
Formula: Lesser Wizard Oil	2	Misc.
Large Knapsack	2	Misc.
Magic Dust	2	Misc.
Pattern: Big Voodoo Cloak	2	Misc.
Pattern: Gloves of the Greatfather	2	Misc.
Pattern: Heavy Scorpid Gauntlets	2	Misc.
Pattern: Red Mageweave Shoulders	2	Misc.
Pattern: Wicked Leather Bracers	2	Misc.
Plans: Edge of Winter	2	Misc.
Plans: Jade Serpentblade	2	Misc.
Plans: Radiant Leggings	2	Misc.
Plans: Storm Gauntlets	2	Misc.
Plans: Thorium Bracers	2	Misc.
Recipe: Carrion Surprise	2	Misc.
Recipe: Dragonbreath Chili	2	Misc.
Recipe: Elixir of Fortitude	2	Misc.
Recipe: Elixir of Shadow Power	2	Misc.
Recipe: Frost Oil	2	Misc.
Recipe: Invisibility Potion	2	Misc.
Schematic: Powerful Seaforium Charge	2	Misc.
Schematic: Thorium Rifle	2	Misc.
Steel Lockbox	2	Misc.
Pattern: Runic Leather Pants	2	Misc.
Plans: Dark Iron Plate	2	Misc.
Recipe: Magic Resistance Potion	2	Misc.
Pattern: Enchanted Mageweave Pouch	2	Misc.
Pattern: Runic Leather Bracers	2	Misc.
Plans: Thorium Leggings	2	Misc.
Formula: Enchant 2H Weapon - Lesser Spirit	2	Misc.
Pattern: Orange Martial Shirt	2	Misc.
Formula: Minor Mana Oil	2	Misc.
Schematic: EZ-Thro Dynamite II	2	Misc.
Pattern: Crimson Silk Robe	2	Misc.
Pattern: Green Holiday Shirt	2	Misc.
Pattern: Brightcloth Cloak	2	Misc.
Plans: Silvered Bronze Shoulders	2	Misc.
Pattern: Phoenix Gloves	2	Misc.
Formula: Enchant Shield - Lesser Protection	1.8	Misc.
Pattern: Runic Leather Gauntlets	1.8	Misc.
Elemental Fire	1.5	Misc.
Pattern: Big Voodoo Mask	1.5	Misc.
Plans: Thorium Belt	1.5	Misc.
Recipe: Frost Protection Potion	1.5	Misc.
Formula: Enchant Weapon - Lesser Elemental Slayer	1.5	Misc.
Recipe: Nature Protection Potion	1.5	Misc.
Imperfect Draenethyst Fragment	1.5	Misc.
Encrypted Twilight Text	1.3	Misc.
Chronoboon Displacer	1.2	Misc.
Plans: Iridescent Hammer	1.2	Misc.
Expert Fishing - The Bass and You	1.0526	Misc.
Blue Pearl	1	Misc.
Elemental Earth	1	Misc.
Expert Cookbook	1	Misc.
Expert First Aid - Under Wraps	1	Misc.
Formula: Enchant Boots - Lesser Spirit	1	Misc.
Formula: Enchant Bracer - Lesser Spirit	1	Misc.
Formula: Enchant Bracer - Lesser Strength	1	Misc.
Formula: Enchant Gloves - Advanced Herbalism	1	Misc.
Formula: Enchant Gloves - Herbalism	1	Misc.
Formula: Enchant Weapon - Demonslaying	1	Misc.
Green Helper Box	1	Misc.
Heart of Fire	1	Misc.
Heavy Bronze Lockbox	1	Misc.
Iridescent Pearl	1	Misc.
Lucky Charm	1	Misc.
Massive Mojo	1	Misc.
Pattern: Azure Shoulders	1	Misc.
Pattern: Azure Silk Cloak	1	Misc.
Pattern: Azure Silk Gloves	1	Misc.
Pattern: Black Swashbuckler's Shirt	1	Misc.
Pattern: Boots of the Enchanter	1	Misc.
Pattern: Brightcloth Robe	1	Misc.
Pattern: Chimeric Boots	1	Misc.
Pattern: Deviate Scale Belt	1	Misc.
Pattern: Earthen Silk Belt	1	Misc.
Pattern: Heavy Scorpid Leggings	1	Misc.
Pattern: Living Leggings	1	Misc.
Pattern: Pilferer's Gloves	1	Misc.
Pattern: Swift Boots	1	Misc.
Pattern: Truefaith Gloves	1	Misc.
Pattern: Volcanic Leggings	1	Misc.
Plans: Blue Glittering Axe	1	Misc.
Plans: Dazzling Mithril Rapier	1	Misc.
Plans: Frost Tiger Blade	1	Misc.
Plans: Golden Scale Coif	1	Misc.
Plans: Golden Scale Shoulders	1	Misc.
Plans: Green Iron Boots	1	Misc.
Plans: Green Iron Shoulders	1	Misc.
Plans: Heavy Mithril Helm	1	Misc.
Plans: Massive Iron Axe	1	Misc.
Plans: Polished Steel Boots	1	Misc.
Plans: Radiant Breastplate	1	Misc.
Plans: Thorium Armor	1	Misc.
Plans: Thorium Helm	1	Misc.
Plans: Volcanic Hammer	1	Misc.
Plans: Wildthorn Mail	1	Misc.
Preserved Holly	1	Misc.
Recipe: Elixir of Detect Lesser Invisibility	1	Misc.
Recipe: Elixir of the Mongoose	1	Misc.
Recipe: Heavy Kodo Stew	1	Misc.
Recipe: Holy Protection Potion	1	Misc.
Recipe: Hot Lion Chops	1	Misc.
Recipe: Hot Wolf Ribs	1	Misc.
Recipe: Jungle Stew	1	Misc.
Recipe: Minor Magic Resistance Potion	1	Misc.
Recipe: Mystery Stew	1	Misc.
Red Helper Box	1	Misc.
Rumsey Rum Black Label	1	Misc.
Sandworm Meat	1	Misc.
Scaled Leather Bracers of Agility	1	Misc.
Schematic: Accurate Scope	1	Misc.
Schematic: Catseye Ultra Goggles	1	Misc.
Schematic: Mithril Heavy-bore Rifle	1	Misc.
Small Obsidian Shard	1	Misc.
Snowman Kit	1	Misc.
Plans: Heavy Mithril Pants	1	Misc.
Schematic: Moonsight Rifle	1	Misc.
Pattern: Crimson Silk Shoulders	1	Misc.
Pattern: Spider Silk Slippers	1	Misc.
Plans: Frostguard	1	Misc.
Pattern: Heavy Scorpid Vest	1	Misc.
Schematic: Portable Bronze Mortar	1	Misc.
Formula: Enchant Boots - Minor Agility	1	Misc.
Recipe: Big Bear Steak	1	Misc.
Schematic: Shadow Goggles	1	Misc.
Pattern: Red Whelp Gloves	1	Misc.
Pattern: Black Silk Pack	1	Misc.
Pattern: Big Voodoo Pants	1	Misc.
Pattern: Frostsaber Boots	1	Misc.
Recipe: Roast Raptor	1	Misc.
Schematic: Ice Deflector	1	Misc.
Parrot Cage (Senegal)	1	Misc.
Formula: Enchant Gloves - Mining	0.9	Misc.
Large Blue Sack	0.9	Misc.
Large Green Sack	0.9	Misc.
Pattern: Colorful Kilt	0.9	Misc.
Pattern: Gray Woolen Robe	0.9	Misc.
Pattern: Barbaric Gloves	0.9	Misc.
Scroll of Agility IV	0.9	Misc.
Cresting Charm	0.8	Misc.
Pattern: Chimeric Vest	0.8	Misc.
Pattern: Frostsaber Gloves	0.8	Misc.
Scroll of Stamina III	0.8	Misc.
Scroll of Strength III	0.8	Misc.
Pattern: Guardian Cloak	0.8	Misc.
Pattern: Red Mageweave Vest	0.8	Misc.
Recipe: Lean Venison	0.8	Misc.
Plans: Mighty Iron Hammer	0.8	Misc.
Scroll of Strength IV	0.8	Misc.
Burning Charm	0.7	Misc.
Evil Bat Eye	0.7	Misc.
Formula: Enchant Cloak - Minor Agility	0.7	Misc.
Plans: Golden Scale Leggings	0.7	Misc.
Pattern: Guardian Armor	0.7	Misc.
Spider's Silk	0.6	Misc.
Banded Shield of the Tiger	0.5	Misc.
Crypt Fiend Parts	0.5	Misc.
Ice Thistle E'ko	0.5	Misc.
Ironweb Spider Silk	0.5	Misc.
Large Red Sack	0.5	Misc.
Manual: Mageweave Bandage	0.5	Misc.
Parrot Cage (Green Wing Macaw)	0.5	Misc.
Pattern: Big Voodoo Robe	0.5	Misc.
Pattern: Black Whelp Tunic	0.5	Misc.
Pattern: Blue Linen Vest	0.5	Misc.
Pattern: Dark Leather Gloves	0.5	Misc.
Pattern: Dusky Leather Leggings	0.5	Misc.
Pattern: Frostsaber Leggings	0.5	Misc.
Pattern: Green Silk Pack	0.5	Misc.
Pattern: Guardian Leather Bracers	0.5	Misc.
Pattern: Stylish Blue Shirt	0.5	Misc.
Pattern: Tough Scorpid Breastplate	0.5	Misc.
Pattern: Tough Scorpid Gloves	0.5	Misc.
Plans: Green Iron Gauntlets	0.5	Misc.
Plans: Silvered Bronze Leggings	0.5	Misc.
Plans: Solid Iron Maul	0.5	Misc.
Powerful Mojo	0.5	Misc.
Runn Tum Tuber	0.5	Misc.
Schematic: Gnomish Universal Remote	0.5	Misc.
Scroll of Agility III	0.5	Misc.
Scroll of Protection III	0.5	Misc.
Scroll of Spirit IV	0.5	Misc.
Twilight Cultist Robe	0.5	Misc.
Wildkin E'ko	0.5	Misc.
Winterfall E'ko	0.5	Misc.
Pattern: Tough Scorpid Shoulders	0.5	Misc.
Plans: Golden Scale Cuirass	0.5	Misc.
Schematic: Lovingly Crafted Boomstick	0.5	Misc.
Pattern: Reinforced Woolen Shoulders	0.5	Misc.
Pattern: Blue Linen Robe	0.5	Misc.
Heavy Brown Bag	0.5	Misc.
Elemental Water	0.4	Misc.
Huge Venom Sac	0.4	Misc.
Large Rucksack	0.4	Misc.
Pattern: Black Whelp Cloak	0.4	Misc.
Plans: Deadly Bronze Poniard	0.4	Misc.
Schematic: Bright-Eye Goggles	0.4	Misc.
Small Flame Sac	0.4	Misc.
Thundering Charm	0.4	Misc.
Recipe: Smoked Bear Meat	0.4	Misc.
Black Pearl	0.3	Misc.
Breath of Wind	0.3	Misc.
Fused Wiring	0.3	Misc.
Glowing Scorpid Blood	0.3	Misc.
Ichor of Undeath	0.3	Misc.
Schematic: Mechanical Squirrel	0.3	Misc.
Scroll of Agility II	0.3	Misc.
Scroll of Spirit III	0.3	Misc.
Pattern: Murloc Scale Belt	0.3	Misc.
Manual: Heavy Silk Bandage	0.25	Misc.
Notched Shortsword of Power	0.25	Misc.
Pattern: Murloc Scale Bracers	0.25	Misc.
Plans: Silvered Bronze Breastplate	0.25	Misc.
Recipe: Rage Potion	0.25	Misc.
Relic Coffer Key	0.25	Misc.
Formula: Enchant Gloves - Skinning	0.2	Misc.
Pattern: Barbaric Leggings	0.2	Misc.
Pattern: Chimeric Leggings	0.2	Misc.
Pattern: Earthen Leather Shoulders	0.2	Misc.
Pattern: Greater Adept's Robe	0.2	Misc.
Pattern: Heavy Earthen Gloves	0.2	Misc.
Pirate's Footlocker	0.2	Misc.
Plans: Dark Iron Pulverizer	0.2	Misc.
Recipe: Elixir of Minor Agility	0.2	Misc.
Recipe: Fillet of Frenzy	0.2	Misc.
Recipe: Strider Stew	0.2	Misc.
Recipe: Swiftness Potion	0.2	Misc.
Rumsey Rum Dark	0.2	Misc.
Scroll of Intellect III	0.2	Misc.
Scroll of Spirit II	0.2	Misc.
Scroll of Stamina II	0.2	Misc.
Scroll of Strength II	0.2	Misc.
Sprouted Frond	0.2	Misc.
Volatile Rum	0.2	Misc.
Shadow Silk	0.18	Misc.
Core of Earth	0.15	Misc.
Formula: Enchant Gloves - Advanced Mining	0.15	Misc.
Long Tail Feather	0.15	Misc.
Scroll of Agility	0.15	Misc.
Scroll of Protection II	0.15	Misc.
Bandit Pants of the Monkey	0.12	Misc.
Vibrant Plume	0.12	Misc.
Black Diamond	0.1	Misc.
Bogling Root	0.1	Misc.
Compact Shotgun	0.1	Misc.
Cooked Glossy Mightfish	0.1	Misc.
Core of Elements	0.1	Misc.
Elemental Air	0.1	Misc.
Explosive Rocket	0.1	Misc.
Flask of Big Mojo	0.1	Misc.
Formula: Enchant Bracer - Minor Spirit	0.1	Misc.
Formula: Enchant Gloves - Fishing	0.1	Misc.
Formula: Enchant Weapon - Minor Beastslayer	0.1	Misc.
Globe of Water	0.1	Misc.
Heavy Kodo Meat	0.1	Misc.
Iron Lockbox	0.1	Misc.
Journeyman's Pants	0.1	Misc.
Large Brown Sack	0.1	Misc.
Large Venom Sac	0.1	Misc.
Light Feather	0.1	Misc.
Mark of the Syndicate	0.1	Misc.
Pattern: Dark Leather Shoulders	0.1	Misc.
Pattern: Dark Leather Tunic	0.1	Misc.
Pattern: Fine Leather Gloves	0.1	Misc.
Pattern: Murloc Scale Breastplate	0.1	Misc.
Pattern: Phoenix Pants	0.1	Misc.
Pattern: Red Mageweave Pants	0.1	Misc.
Pattern: Red Woolen Boots	0.1	Misc.
Pattern: Stylish Green Shirt	0.1	Misc.
Pattern: Tough Scorpid Boots	0.1	Misc.
Pattern: Tough Scorpid Bracers	0.1	Misc.
Pattern: Tough Scorpid Helm	0.1	Misc.
Pattern: Tough Scorpid Leggings	0.1	Misc.
Pattern: Wicked Leather Headband	0.1	Misc.
Recipe: Elixir of Greater Firepower	0.1	Misc.
Recipe: Loch Frenzy Delight	0.1	Misc.
Recipe: Shadow Oil	0.1	Misc.
Schematic: EZ-Thro Dynamite	0.1	Misc.
Scroll of Intellect II	0.1	Misc.
Scroll of Stamina	0.1	Misc.
Scroll of Strength	0.1	Misc.
Seer's Belt	0.1	Misc.
Soft Bushy Tail	0.1	Misc.
Torn Bear Pelt	0.1	Misc.
Undamaged Hippogryph Feather	0.1	Misc.
Tightly Sealed Trunk	0.1	Misc.
Sturdy Junkbox	0.1	Misc.
Naga Scale	0.08	Misc.
Scroll of Spirit	0.08	Misc.
Small Lustrous Pearl	0.08	Misc.
Thick Spider's Silk	0.07	Misc.
Coarse Gorilla Hair	0.06	Misc.
Wicked Claw	0.06	Misc.
Crystal Basilisk Spine	0.05	Misc.
Green Tea Leaf	0.05	Misc.
Knitted Sandals	0.05	Misc.
Long Elegant Feather	0.05	Misc.
Packet of Tharlendris Seeds	0.05	Misc.
Pattern: Hillman's Belt	0.05	Misc.
Recipe: Crocolisk Gumbo	0.05	Misc.
Recipe: Egg Nog	0.05	Misc.
Red Leather Bag	0.05	Misc.
Scroll of Intellect	0.05	Misc.
Scroll of Protection	0.05	Misc.
Thick Murloc Scale	0.05	Misc.
Grime-Encrusted Object	0.04	Misc.
Small Furry Paw	0.04	Misc.
Tigerseye	0.04	Misc.
Deeprock Salt	0.03	Misc.
Flask of Mojo	0.03	Misc.
Incendosaur Scale	0.03	Misc.
Jet Black Feather	0.03	Misc.
Large Fang	0.03	Misc.
Thunder Lizard Tail	0.03	Misc.
Dark Iron Residue	0.02	Misc.
Exploding Shot	0.02	Misc.
Ironfeather	0.02	Misc.
Oil of Olaf	0.02	Misc.
Recipe: Barbecued Buzzard Wing	0.02	Misc.
Seasoned Wolf Kabob	0.02	Misc.
Stormwind Seasoning Herbs	0.02	Misc.
Wizbang's Special Brew	0.015	Misc.
Blue Leather Bag	0.01	Misc.
Coal	0.01	Misc.
Feathered Arrow	0.01	Misc.
Flask of Oil	0.01	Misc.
Giant Clam Meat	0.01	Misc.
Green Leather Bag	0.01	Misc.
Heavy Junkbox	0.01	Misc.
Pattern: Rugged Leather Pants	0.01	Misc.
Plans: Gemmed Copper Gauntlets	0.01	Misc.
Rockshard Pellets	0.01	Misc.
Sharp Claw	0.01	Misc.
Small Venom Sac	0.01	Misc.
White Leather Bag	0.01	Misc.
Salt	0.004	Misc.
Refreshing Spring Water	0.0025	Misc.
Snowball	0.001	Misc.
Mild Spices	0.0008	Misc.
Battered Junkbox	0	Misc.
Blood Shard	0	Misc.
Buzzard Beak	0	Misc.
Buzzard Talon	0	Misc.
Cracked Bill	0	Misc.
Crimson Lotus	0	Misc.
Cured Ham Steak	0	Misc.
Dalaran Sharp	0	Misc.
Darkclaw Lobster	0	Misc.
Darnassian Bleu	0	Misc.
Deeprun Rat Kabob	0	Misc.
Delicious Cave Mold	0	Misc.
Discolored Worg Heart	0	Misc.
Dried King Bolete	0	Misc.
Enchanted Water	0	Misc.
Enriched Manna Biscuit	0	Misc.
Fine Aged Cheddar	0	Misc.
Flesh Eating Worm	0	Misc.
Forest Mushroom Cap	0	Misc.
Forked Tongue	0	Misc.
